,Unnamed: 0,TwittID,TextData,TweetCreatedAt,RetweetCount,TweetFavouriteCount,TweetSource,UserID,UserScreenName,UserName,UserCreatedAt,UserDescription,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,HttpCount,HashtagCount,MentionCount,TweetCount
3964,130,1120163693776572416,@emilianosl_ bueno perdón,2019-04-22 03:13:30,0,0,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,0,0,1,16096
3965,131,1120159264562196480,RT @alan__kau: https://t.co/6IEKA7xO2v,2019-04-22 02:55:54,528,0,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,1,0,1,16096
3966,132,1120158446672863233,dios esta película es una de las mejores de disney lejos https://t.co/sTi9ObWy0z,2019-04-22 02:52:39,1,2,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,1,0,0,16096
3967,133,1120145544419119106,a ustedes les da cringe y yo me enamoré https://t.co/uHI3m00d9I,2019-04-22 02:01:23,1,5,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,1,0,0,16096
3968,134,1120142835427233792,@vixiglesias no serás muy linda voS,2019-04-22 01:50:37,0,1,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,0,0,1,16096
3969,135,1120134771286401025,me van a responder la story de leona diciendo q es la perra más linda de todo el mundo o no hijos de re mil puta,2019-04-22 01:18:35,0,0,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,0,0,0,16096
3970,136,1120118763418980353,vieron q es alta responsablididad estar en mejores amigos d ig al final tipo tenes q votar y escribir en todo o t s… https://t.co/ndTdBMX33m,2019-04-22 00:14:58,1,12,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,1,0,0,16096
3971,137,1120117901044932608,@joacofernande11 te recomiendo uno de acá de tolosa,2019-04-22 00:11:33,0,1,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,0,0,1,16096
3972,138,1120117819310583809,@sighlucy pone las feas q tw lleve poniendo q están nuevas y q son de paris ahre,2019-04-22 00:11:13,0,0,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,0,0,1,16096
3973,139,1120110525894090752,RT @whoslx666: Quien sea q me esté haciendo macumbas por favor q pare necesito poder pararme de la cama,2019-04-21 23:42:14,3,0,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,0,0,1,16096
3974,140,1120089675421704193,kevsho version indio https://t.co/JXu0EH8sAZ,2019-04-21 22:19:23,1,5,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,1,0,0,16096
3975,141,1120089341727072257,@emilianosl_ JJAJSJAJSJSJHWJ,2019-04-21 22:18:03,0,1,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,0,0,1,16096
3976,142,1120089305668562944,RT @emilianosl_: horny no puede ser me casé con la persona correcta,2019-04-21 22:17:55,1,0,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,0,0,1,16096
3977,143,1120086778784960519,yo con mi mamá https://t.co/3mZGrueMSX,2019-04-21 22:07:52,1,0,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,1,0,0,16096
3978,144,1120080824685277184,@whoslx666 es verdad y nos hacemos youtubers,2019-04-21 21:44:13,0,1,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,0,0,1,16096
3979,145,1120078313475776512,@sighlucy si queres te acompaño 😌,2019-04-21 21:34:14,0,0,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,0,0,1,16096
3980,146,1120074279146668033,mal nosotras nos agarramos a las piñas al segundo día https://t.co/q5p5By5HJD,2019-04-21 21:18:12,0,1,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,1,0,0,16096
3981,147,1120027121043296259,nombre más rad no había 😎😎,2019-04-21 18:10:49,0,3,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,0,0,0,16096
3982,148,1120025902027563013,@emilianosl_ JAJSJAJ tal cual,2019-04-21 18:05:58,0,2,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,0,0,1,16096
3983,149,1120024704868397058,lil clit queda mejor igusl,2019-04-21 18:01:13,0,3,Twitter for iPhone,1360644042,mileskabio,lil clit 英里,2013-04-18 00:34:07,17 ♀rad,7,2282,1501,mardel💸,0,0,0,16096
3984,150,1120294907074232320,"@Rragwe_Bana Nope, just feel comfy sleeping nude. Nice try though hahahahaha",2019-04-22 11:54:54,0,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,0,0,1,43128
3985,151,1120278906140073984,"@Rragwe_Bana Yep, I love my heater",2019-04-22 10:51:19,0,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,0,0,1,43128
3986,152,1120278468569313280,@Rragwe_Bana I like sleeping in the nude so it's a no go for me... lol,2019-04-22 10:49:35,0,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,0,0,1,43128
3987,153,1120277999537070080,"Whisky - Scotland
Whiskey - USA",2019-04-22 10:47:43,0,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,0,0,0,43128
3988,154,1120276802004451328,@kuliroberts @BonnieMbuli I couldn't agree more 🤪,2019-04-22 10:42:57,0,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,0,0,2,43128
3989,155,1120272131047268357,@kuliroberts @BonnieMbuli me tree!,2019-04-22 10:24:24,1,1,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,0,0,2,43128
3990,156,1120272044648738816,"@Kayy_ZA Oh no, I have no idea then. You might have to see a Derm. It can be anything",2019-04-22 10:24:03,0,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,0,0,1,43128
3991,157,1120271769452130305,"-------------------&gt;🤪&lt;---------------------
My favourite emoji. If I could be an emoji I would be this one that doe… https://t.co/B72scXHdZd",2019-04-22 10:22:58,0,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,1,0,0,43128
3992,158,1120271259974107142,@NK_47_ #MenAreTrash 🤪,2019-04-22 10:20:56,0,1,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,0,1,1,43128
3993,159,1120270896013479937,"@iAmKudz OMG, I thought I was the only one!!! 😩 https://t.co/nCSPi71xFQ",2019-04-22 10:19:29,0,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,1,0,1,43128
3994,160,1120270582766030849,@Kayy_ZA Have you tried using Tissue Oil or Coconut  Oil? They really helped me.,2019-04-22 10:18:15,0,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,0,0,1,43128
3995,161,1120270135565213697,"RT @Bele_Wele: Traveling to JHB from EL on Tuesday.  If anyone wants to accompany me then let’s go. 

Please RT bahlali",2019-04-22 10:16:28,20,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,0,0,1,43128
3996,162,1120266199663808512,@__Madiba Nope. https://t.co/sdW3I2B0Wj,2019-04-22 10:00:50,0,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,1,0,1,43128
3997,163,1120264798162378752,"@__Madiba Dude, it's 12 noon",2019-04-22 09:55:16,0,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,0,0,1,43128
3998,164,1120264159797628928,Now here is a little man who is changing the narrative that men are trash and that's a reflection of his father.… https://t.co/pphU3zmmqC,2019-04-22 09:52:43,0,1,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,1,0,0,43128
3999,165,1120263698076053506,"Hmm, I wonder if my BF is a Sangoma and didn't tell me... https://t.co/EAOJQ5Xciw",2019-04-22 09:50:53,0,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,1,0,0,43128
4000,166,1120259753966473222,"I am very motivated to stay on the couch today. #MondayMotivation 
#PublicHoliday",2019-04-22 09:35:13,0,1,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,0,2,0,43128
4001,167,1120229188051578881,@Rragwe_Bana I love your answer... guys smell desperation right?,2019-04-22 07:33:45,0,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,0,0,1,43128
4002,168,1120228183624888325,"RT @indicaginseng: This episode was so fulfilling. Jon embracing his parents, Jaimes' redemption, Brienne being KNIGHTED, Ghost finally com…",2019-04-22 07:29:46,1002,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,0,0,1,43128
4003,169,1120226801710768128,RT @pierredevos: White woman's first vote is for EFF https://t.co/ScucwaMd7q via @TimesLIVE,2019-04-22 07:24:16,74,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,1,0,2,43128
4004,170,1120226561104519168,What are you getting at Sir? https://t.co/0tcmBHdp2O,2019-04-22 07:23:19,0,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,1,0,0,43128
4005,171,1120224109705691136,He is a product of the Trump era. Trump has influenced the way the world views Presidency. https://t.co/jcshm1ZOz5,2019-04-22 07:13:35,0,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,1,0,0,43128
4006,172,1120223716699459584,@Zuki_Lamani We share 98% of our DNA with Gorillas. What does that say about us?🤣,2019-04-22 07:12:01,0,1,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,0,0,1,43128
4007,173,1120223071670022144,I love this... our very distant cousins. https://t.co/enJgmL0eaE,2019-04-22 07:09:27,0,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,1,0,0,43128
4008,174,1120222494089203713,Let me watch #TheBigDebate and see what's really going on here with this #MenAreTrash hashtag.,2019-04-22 07:07:09,0,1,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,0,2,0,43128
4009,175,1120221729597607936,"RT @LindaMassh: Sometimes I feel like SA culture is perverted. Traditional clothing mostly exposes young women's bodies. Zulu, Ndebele, Tsw…",2019-04-22 07:04:07,17,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,0,0,1,43128
4010,176,1120221454157733888,"RT @lulamadamba: This hashtag again 
#MenAreTrash https://t.co/M7s4XrFtQX",2019-04-22 07:03:02,1,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,1,1,1,43128
4011,177,1120220689640955905,@_Vuyisile_ Pity that I cannot text the tone of my voice... 🤷‍♀️Enjoy your day too!,2019-04-22 06:59:59,0,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,0,0,1,43128
4012,178,1120219294426697728,Meanwhile the men at the top of the food chain are white... 🤷‍♀️Let's talk about patriachy... Let's! https://t.co/oJN6AlbyIs,2019-04-22 06:54:27,0,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,1,0,0,43128
4013,179,1120218958467092481,RT @sirus42019: #MenAreTrash says the gender that got us kicked out the garden of eden https://t.co/Lqxr3IHEo0,2019-04-22 06:53:07,87,0,Twitter Web App,18379967,SoCalledMary,"Mary, Queen of Scotchs",2008-12-25 22:07:14,"Part human. Part awesome. 
Be careful what you tweet for because you just might get it all.",91,1074,3164,,1,1,1,43128
4014,180,1120300810192269313,😻 malayalam beautiful women xxx videos spngebob porn kerala colagegirl nude picture boy hot sexy mortal breaking th… https://t.co/YJb7FBZyp5,2019-04-22 12:18:21,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4015,181,1120300679820709890,😈😘 dolphin girlfuck tea leoni nude pics redtubelive kikyo videos naked lesbian girls having sex pornstarporntv pure… https://t.co/GZviO8XhsI,2019-04-22 12:17:50,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4016,182,1120300600091127808,✌🙈😊 fucked onlinesexvideosking fucking a skinny girl games cartoon mai shiranui and chun liporn wwe davis nude bomb… https://t.co/ThCrg85Al5,2019-04-22 12:17:31,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4017,183,1120300527269629952,💗✌😀 black pussy cute boyish girl free simpson sex cartoons ppornsex nigerias caught having sex pron sex busty asian… https://t.co/za9bNy3Vho,2019-04-22 12:17:14,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4018,184,1120300355105980419,pussy woman cream pie free porn perfect skinny nu photo porno adult party stuff hot sexy 6th grade lesbians women i… https://t.co/BaLlZSlLyL,2019-04-22 12:16:33,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4019,185,1120300267445133313,😘🙈 adult ball slapping women and girls masterbating free s?mple porno tra?lers asia sexygirls polonia girls galleri… https://t.co/TLD3Ouaxu9,2019-04-22 12:16:12,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4020,186,1120300127913115648,💗😳 brooke nude masterbate julia mcnamara sex sexmomsis adrian bailon sexy www locurapornoxxx cl free xxx henstridge… https://t.co/G9GaEVCWYG,2019-04-22 12:15:39,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4021,187,1120299993523531776,🙈😼 stuffed asian transsexuals teenage full length porn movie hd porn sex picher girls aloud sexy pictures fame sex… https://t.co/0qKK93hSy8,2019-04-22 12:15:07,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4022,188,1120299911365500929,😘😘 photo danielle fishel xxx nude pov porn pictures ex wife nude pics adult kickball association stockings girl hot… https://t.co/1CKZswECb1,2019-04-22 12:14:47,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4023,189,1120299760500473856,💁✌ salvdorian girls pictures of orientals having sex free sex cam no credit card florencia onori free pics very sli… https://t.co/vwvbNairBc,2019-04-22 12:14:11,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4024,190,1120299576026701824,😻 about anal asianschool girls nude sex vedio adultpornotubes amateur blog sex indian girls spreading porn nudist h… https://t.co/WoPMggcLDo,2019-04-22 12:13:27,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4025,191,1120299478928494594,❤💁 sex with women alexa havins porn movies top new pornstars nude maori dance pictures porno start porno girls sex… https://t.co/anUFUUyWKC,2019-04-22 12:13:04,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4026,192,1120299331674890240,💗😘😳 match tube brazilian sex video video free hard vecchio boss and teen she squirts video purtoricoporn sex hardco… https://t.co/emKoIYkVET,2019-04-22 12:12:29,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4027,193,1120299197146783744,😀💗 jennifer tisdale nude pics adult models porn hub with rasion full sex forgetting sarah marshall sex scenes orgy… https://t.co/Bnt5y4VzhP,2019-04-22 12:11:57,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4028,194,1120298997724348417,😘💁 hardcore pics biggest teen boobs in the world video el dorado cartoon girl naked creatures sex toons girls free… https://t.co/saf7H1rZzV,2019-04-22 12:11:09,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4029,195,1120298798331441152,😀💗😳 video squirrellpussy sex slut tube videos pornos de rouse dewitt virgin hot girls xxxx vodio jojo porn wemon se… https://t.co/2KZvdvl5fr,2019-04-22 12:10:22,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4030,196,1120298613672947712,😇 ov adult guide free live web cams nude nude pics of norwegian girls anal mp4 ohio teens naked bali young girlsex… https://t.co/Gwv04yzcTs,2019-04-22 12:09:38,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4031,197,1120298465790169088,😊 videos de pornogratis pirates of the carribean porn pictures utube sexy teens chatboy nude nude cowgirl art porn… https://t.co/k2LjQzbBmj,2019-04-22 12:09:03,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4032,198,1120298334638563328,😻😘 singlewomenincaldwellcountyncshowingtheass china beautiful girls nude big busted nude yoga video erotic sex sex… https://t.co/hz84GAPMM2,2019-04-22 12:08:31,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4033,199,1120298234046484480,💁😘 massage teenies nude wap girl fucks sex doll video nude slovanian women sexy asians movies sexy girls possible m… https://t.co/56TbTiGoXh,2019-04-22 12:08:07,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4034,200,1120298119705526273,😼😼 danielle fishel sex scene pornhub courtney cox nude xxx free porn netpakistani gril hot mom porn movie other ara… https://t.co/pQaezco1T9,2019-04-22 12:07:40,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4035,201,1120297910728560640,✌😼 beautiful sex girl pink art soft teen sex movie pictures of hot naked parishiltonpornvids feetsex sexy pic nude… https://t.co/49qWG3YHEI,2019-04-22 12:06:50,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4036,202,1120297804721684480,❤😇😀 hairy women get anal sex 3d cartonporn ufc girls haveing sex ethiopian girl and manxxx porno in the office girl… https://t.co/lULXxy4BBX,2019-04-22 12:06:25,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4037,203,1120297715274014725,😻 davenport gallery pics nackt sweets pussy smart girl sexy advanage moms and sons have sex sexyngirls com nude ame… https://t.co/LyQoqZMQbL,2019-04-22 12:06:04,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4038,204,1120297589843349505,❤ pussy yeast infection and anal itching the iron giant cartoon potn storries bisexual college girls pics wwe nude… https://t.co/PsL83cSur5,2019-04-22 12:05:34,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4039,205,1120297509941805056,🙈 homosexuality youpornpink game anal sex foto anna dagostini hot nude girls getting it in the pussy sexy porno dow… https://t.co/smSqeePnKv,2019-04-22 12:05:15,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4040,206,1120297384439877632,😘💗 gralia naha sporty girl exercise mature german women naked and fucking straight naked men free canivales tiny se… https://t.co/J129FbaUtE,2019-04-22 12:04:45,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4041,207,1120297304676864003,💗✌ naked teen vedios sexy nude photos of virgin pinay fuck machine naked eritrean sex pics sexy girl sexy together… https://t.co/7sUac4t1tW,2019-04-22 12:04:26,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4042,208,1120297165941821440,😘😳 ronaldo linda park sex videos it's a hardcore life turk?sh women adults porno sex in medical free hooters porn g… https://t.co/iUuX5SRnLt,2019-04-22 12:03:53,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4043,209,1120296955870154752,😊 to have sex sabrina the teenage witch naked pussy tits pic sexy black skinny nude teen movies indian garls elizab… https://t.co/FqhwBSQjVh,2019-04-22 12:03:03,0,0,Twitter Web Client,2515252834,KarinaMedeuova,Cammodel 18+,2014-04-28 18:17:36,,0,146,26,"Тверь, Россия",1,0,0,5220
4044,210,1120300730370404352,and girl models having sex nude girls inmilwaukee sexy woman photo hourseanalsex toddler hentia american  https://t.co/p10IzERK6P,2019-04-22 12:18:02,0,0,Twitter Web Client,734532902,Morgan_Lisaa,Hot Cam Girls (+18),2012-08-03 09:15:34,"Время, которое было нам подарено, я почему-то считал бесконечным.(с)",68,73,39,,1,0,0,4163
4045,211,1120300585855717376,carrie stevens nude pics guy boy sex russian lesbian porno xxx sexy mini girl stefania sandrelli pussy  https://t.co/p10IzERK6P,2019-04-22 12:17:28,0,0,Twitter Web Client,734532902,Morgan_Lisaa,Hot Cam Girls (+18),2012-08-03 09:15:34,"Время, которое было нам подарено, я почему-то считал бесконечным.(с)",68,73,39,,1,0,0,4163
4046,212,1120300452103577600,videos sex on the couch video communiy of sex fat girl panty sex sex butt in bikini black and white porn  https://t.co/p10IzERK6P,2019-04-22 12:16:56,0,0,Twitter Web Client,734532902,Morgan_Lisaa,Hot Cam Girls (+18),2012-08-03 09:15:34,"Время, которое было нам подарено, я почему-то считал бесконечным.(с)",68,73,39,,1,0,0,4163
4047,213,1120300349246590976,vidios longer lasting sex tips sexy petite blondes asian porn orgy britany nude pics amateur dvd pussy  https://t.co/p10IzERK6P,2019-04-22 12:16:32,0,0,Twitter Web Client,734532902,Morgan_Lisaa,Hot Cam Girls (+18),2012-08-03 09:15:34,"Время, которое было нам подарено, я почему-то считал бесконечным.(с)",68,73,39,,1,0,0,4163
4048,214,1120300177183727616,sexy latino girls gallery sexy hairy black women teen fucked picture ?srael sex videos los siete enanitos  https://t.co/p10IzERK6P,2019-04-22 12:15:51,0,0,Twitter Web Client,734532902,Morgan_Lisaa,Hot Cam Girls (+18),2012-08-03 09:15:34,"Время, которое было нам подарено, я почему-то считал бесконечным.(с)",68,73,39,,1,0,0,4163
4049,215,1120300018035044353,videos girls fucking guys 4 tube sex video tied up and fucked first time anal sex stories videos de viejas  https://t.co/p10IzERK6P,2019-04-22 12:15:13,0,0,Twitter Web Client,734532902,Morgan_Lisaa,Hot Cam Girls (+18),2012-08-03 09:15:34,"Время, которое было нам подарено, я почему-то считал бесконечным.(с)",68,73,39,,1,0,0,4163
